"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"31.05.2022","148,84","149,07","150,66","146,84","103,72M","-0,53%"
"27.05.2022","149,64","145,39","149,68","145,26","90,98M","4,08%"
"26.05.2022","143,78","137,39","144,34","137,14","90,60M","2,32%"
"25.05.2022","140,52","138,43","141,78","138,34","92,48M","0,11%"
"24.05.2022","140,36","140,81","141,97","137,33","104,13M","-1,92%"
"23.05.2022","143,11","137,79","143,26","137,65","117,73M","4,01%"
"20.05.2022","137,59","139,09","140,70","132,61","137,43M","0,17%"
"19.05.2022","137,35","139,88","141,66","136,60","136,10M","-2,46%"
"18.05.2022","140,82","146,85","147,36","139,90","109,74M","-5,64%"
"17.05.2022","149,24","148,86","149,77","146,68","78,34M","2,54%"
"16.05.2022","145,54","145,55","147,52","144,18","86,64M","-1,07%"
"13.05.2022","147,11","144,59","148,10","143,11","113,99M","3,19%"
"12.05.2022","142,56","142,77","146,20","138,80","182,60M","-2,69%"
"11.05.2022","146,50","153,50","155,45","145,81","142,69M","-5,18%"
"10.05.2022","154,51","155,52","156,74","152,93","115,37M","1,61%"
"09.05.2022","152,06","154,93","155,83","151,49","131,58M","-3,32%"
"06.05.2022","157,28","156,01","159,44","154,18","116,12M","0,33%"
"05.05.2022","156,77","163,85","164,08","154,95","130,53M","-5,57%"
"04.05.2022","166,02","159,67","166,48","159,26","108,26M","4,10%"
"03.05.2022","159,48","158,15","160,71","156,32","88,97M","0,96%"
"02.05.2022","157,96","156,71","158,23","153,27","123,06M","0,20%"
"29.04.2022","157,65","161,84","166,20","157,25","131,75M","-3,66%"
"28.04.2022","163,64","159,25","164,51","158,93","130,22M","4,52%"
"27.04.2022","156,57","155,91","159,79","155,38","88,06M","-0,15%"
"26.04.2022","156,80","162,25","162,34","156,72","95,62M","-3,73%"
"25.04.2022","162,88","161,12","163,17","158,46","96,05M","0,67%"
"22.04.2022","161,79","166,46","167,87","161,50","84,88M","-2,78%"
"21.04.2022","166,42","168,91","171,53","165,91","87,23M","-0,48%"
"20.04.2022","167,23","168,76","168,88","166,10","67,93M","-0,10%"
"19.04.2022","167,40","165,02","167,82","163,91","67,72M","1,41%"
"18.04.2022","165,07","163,92","166,60","163,57","69,02M","-0,13%"
"14.04.2022","165,29","170,62","171,27","165,04","75,33M","-3,00%"
"13.04.2022","170,40","167,39","171,04","166,77","70,62M","1,63%"
"12.04.2022","167,66","168,02","169,87","166,64","79,27M","1,15%"
"11.04.2022","165,75","168,71","169,03","165,50","72,25M","-2,55%"
"08.04.2022","170,09","171,78","171,78","169,20","76,58M","-1,19%"
"07.04.2022","172,14","171,16","173,36","169,85","77,59M","0,18%"
"06.04.2022","171,83","172,36","173,63","170,13","89,06M","-1,85%"
"05.04.2022","175,06","177,50","178,30","174,41","73,40M","-1,89%"
"04.04.2022","178,44","174,57","178,49","174,44","76,55M","2,37%"
"01.04.2022","174,31","174,03","174,88","171,94","78,75M","-0,17%"
"31.03.2022","174,61","177,84","178,03","174,40","103,05M","-1,78%"
"30.03.2022","177,77","178,55","179,61","176,70","92,63M","-0,66%"
"29.03.2022","178,96","176,69","179,01","176,34","100,59M","1,91%"
"28.03.2022","175,60","172,17","175,73","172,00","90,37M","0,50%"
"25.03.2022","174,72","173,88","175,28","172,75","80,55M","0,37%"
"24.03.2022","174,07","171,06","174,14","170,21","90,13M","2,27%"
"23.03.2022","170,21","167,99","172,64","167,65","98,06M","0,82%"
"22.03.2022","168,82","165,51","169,42","164,91","81,53M","2,08%"
"21.03.2022","165,38","163,51","166,35","163,01","95,81M","0,85%"
"18.03.2022","163,98","160,51","164,48","159,76","123,51M","2,09%"
"17.03.2022","160,62","158,61","161,00","157,63","75,62M","0,65%"
"16.03.2022","159,59","157,05","160,00","154,46","102,30M","2,90%"
"15.03.2022","155,09","150,90","155,57","150,38","92,96M","2,97%"
"14.03.2022","150,62","151,45","154,12","150,10","108,73M","-2,66%"
"11.03.2022","154,73","158,93","159,28","154,50","96,97M","-2,39%"
"10.03.2022","158,52","160,20","160,39","155,98","105,34M","-2,72%"
"09.03.2022","162,95","161,47","163,41","159,41","91,45M","3,50%"
"08.03.2022","157,44","158,82","162,88","155,80","131,15M","-1,17%"
"07.03.2022","159,30","163,36","165,02","159,04","96,42M","-2,37%"
"04.03.2022","163,17","164,49","165,55","162,10","83,82M","-1,84%"
"03.03.2022","166,23","168,47","168,91","165,55","76,68M","-0,20%"
"02.03.2022","166,56","164,39","167,36","162,95","79,72M","2,06%"
"01.03.2022","163,20","164,69","166,60","161,97","83,47M","-1,16%"
"28.02.2022","165,12","163,06","165,42","162,43","95,06M","0,16%"
"25.02.2022","164,85","163,84","165,12","160,87","91,97M","1,30%"
"24.02.2022","162,74","152,58","162,85","152,00","141,15M","1,67%"
"23.02.2022","160,07","165,54","166,15","159,75","90,01M","-2,59%"
"22.02.2022","164,32","164,98","166,69","162,15","91,16M","-1,78%"
"18.02.2022","167,30","169,82","170,54","166,19","82,77M","-0,94%"
"17.02.2022","168,88","171,03","171,91","168,47","69,59M","-2,13%"
"16.02.2022","172,55","171,85","173,34","170,05","61,18M","-0,14%"
"15.02.2022","172,79","170,97","172,95","170,25","64,29M","2,32%"
"14.02.2022","168,88","167,37","169,58","166,56","86,19M","0,14%"
"11.02.2022","168,64","172,33","173,08","168,04","98,67M","-2,02%"
"10.02.2022","172,12","174,14","175,48","171,55","90,87M","-2,36%"
"09.02.2022","176,28","176,05","176,65","174,90","71,29M","0,83%"
"08.02.2022","174,83","171,73","175,35","171,43","74,83M","1,85%"
"07.02.2022","171,66","172,86","173,95","170,95","77,25M","-0,42%"
"04.02.2022","172,39","171,68","174,10","170,68","82,47M","-0,29%"
"03.02.2022","172,90","174,48","176,24","172,12","89,42M","-1,67%"
"02.02.2022","175,84","174,75","175,88","173,33","84,91M","0,70%"
"01.02.2022","174,61","174,01","174,84","172,31","86,21M","-0,10%"
"31.01.2022","174,78","170,16","175,00","169,51","115,54M","2,61%"
"28.01.2022","170,33","165,71","170,35","162,80","179,94M","6,98%"
"27.01.2022","159,22","162,45","163,84","158,28","121,95M","-0,29%"
"26.01.2022","159,69","163,50","164,39","157,82","108,28M","-0,06%"
"25.01.2022","159,78","158,98","162,76","157,02","115,80M","-1,14%"
"24.01.2022","161,62","160,02","162,30","154,70","162,71M","-0,49%"
"21.01.2022","162,41","164,41","166,33","162,30","122,85M","-1,28%"
"20.01.2022","164,51","166,98","169,68","164,18","91,42M","-1,03%"
"19.01.2022","166,23","170,00","171,08","165,94","94,81M","-2,10%"
"18.01.2022","169,80","171,51","172,54","169,41","91,17M","-1,89%"
"14.01.2022","173,07","171,34","173,78","171,09","80,44M","0,51%"
"13.01.2022","172,19","175,78","176,62","171,79","84,51M","-1,90%"
"12.01.2022","175,53","176,12","177,18","174,82","74,81M","0,26%"
"11.01.2022","175,08","172,32","175,18","170,82","76,14M","1,68%"
"10.01.2022","172,19","169,08","172,50","168,17","106,77M","0,01%"
"07.01.2022","172,17","172,89","174,14","171,03","86,71M","0,10%"
"06.01.2022","172,00","172,70","175,30","171,64","96,90M","-1,67%"
"05.01.2022","174,92","179,61","180,17","174,64","94,54M","-2,66%"
"04.01.2022","179,70","182,63","182,94","179,12","99,31M","-1,27%"
"03.01.2022","182,01","177,83","182,88","177,71","104,70M","2,50%"
"31.12.2021","177,57","178,09","179,23","177,26","64,06M","-0,35%"
"30.12.2021","178,20","179,47","180,57","178,09","59,77M","-0,66%"
"29.12.2021","179,38","179,33","180,63","178,14","62,35M","0,05%"
"28.12.2021","179,29","180,16","181,33","178,53","79,14M","-0,58%"
"27.12.2021","180,33","177,09","180,42","177,07","74,92M","2,30%"
"23.12.2021","176,28","175,85","176,85","175,27","68,36M","0,36%"
"22.12.2021","175,64","173,04","175,86","172,15","92,14M","1,53%"
"21.12.2021","172,99","171,56","173,20","169,12","91,19M","1,91%"
"20.12.2021","169,75","168,28","170,58","167,46","107,50M","-0,81%"
"17.12.2021","171,14","169,93","173,47","169,69","195,92M","-0,65%"
"16.12.2021","172,26","179,28","181,14","170,75","150,19M","-3,93%"
"15.12.2021","179,30","175,11","179,50","172,31","131,06M","2,85%"
"14.12.2021","174,33","175,25","177,74","172,21","139,38M","-0,80%"
"13.12.2021","175,74","181,12","182,13","175,53","153,24M","-2,07%"
"10.12.2021","179,45","175,21","179,63","174,69","115,40M","2,80%"
"09.12.2021","174,56","174,91","176,75","173,92","108,92M","-0,30%"
"08.12.2021","175,08","172,12","175,96","170,70","117,00M","2,28%"
"07.12.2021","171,18","169,08","171,58","168,34","120,41M","3,54%"
"06.12.2021","165,32","164,29","167,88","164,28","107,50M","2,15%"
"03.12.2021","161,84","164,02","164,96","159,72","118,02M","-1,17%"
"02.12.2021","163,76","158,74","164,20","157,80","136,74M","-0,61%"
"01.12.2021","164,77","167,48","170,30","164,53","152,42M","-0,32%"
"30.11.2021","165,30","159,99","165,52","159,92","174,05M","3,16%"
"29.11.2021","160,24","159,37","161,19","158,79","88,75M","2,19%"
"26.11.2021","156,81","159,56","160,45","156,36","76,96M","-3,17%"
"24.11.2021","161,94","160,75","162,14","159,64","69,46M","0,33%"
"23.11.2021","161,41","161,12","161,80","159,06","96,04M","0,24%"
"22.11.2021","161,02","161,68","165,70","161,00","117,47M","0,29%"
"19.11.2021","160,55","157,65","161,02","156,53","117,31M","1,70%"
"18.11.2021","157,87","153,71","158,67","153,05","137,83M","2,85%"
"17.11.2021","153,49","151,00","155,00","150,99","88,81M","1,65%"
"16.11.2021","151,00","149,94","151,49","149,34","59,26M","0,67%"
"15.11.2021","150,00","150,37","151,88","149,43","59,22M","0,01%"
"12.11.2021","149,99","148,43","150,40","147,48","63,80M","1,43%"
"11.11.2021","147,87","148,96","149,43","147,68","41,00M","-0,03%"
"10.11.2021","147,92","150,02","150,13","147,85","65,19M","-1,92%"
"09.11.2021","150,81","150,20","151,43","150,06","56,79M","0,25%"
"08.11.2021","150,44","151,41","151,57","150,16","55,02M","-0,56%"
"05.11.2021","151,28","151,89","152,20","150,06","65,46M","0,21%"
"04.11.2021","150,96","151,58","152,43","150,64","60,39M","-0,35%"
"03.11.2021","151,49","150,39","151,97","149,82","54,51M","0,98%"
"02.11.2021","150,02","148,66","151,57","148,65","69,12M","0,71%"
"01.11.2021","148,96","148,99","149,70","147,80","74,59M","-0,56%"
"29.10.2021","149,80","147,22","149,94","146,41","124,95M","-1,82%"
"28.10.2021","152,57","149,82","153,16","149,72","100,08M","2,50%"
"27.10.2021","148,85","149,36","149,73","148,49","56,09M","-0,31%"
"26.10.2021","149,32","149,33","150,84","149,01","60,89M","0,46%"
"25.10.2021","148,64","148,68","149,37","147,62","50,72M","-0,03%"
"22.10.2021","148,69","149,69","150,18","148,64","58,88M","-0,53%"
"21.10.2021","149,48","148,81","149,64","147,87","61,42M","0,15%"
"20.10.2021","149,26","148,70","149,75","148,12","58,42M","0,34%"
"19.10.2021","148,76","147,01","149,17","146,55","76,38M","1,51%"
"18.10.2021","146,55","143,44","146,84","143,16","85,59M","1,18%"
"15.10.2021","144,84","143,77","144,90","143,51","67,94M","0,75%"
"14.10.2021","143,76","142,11","143,88","141,51","69,91M","2,02%"
"13.10.2021","140,91","141,24","141,40","139,20","78,76M","-0,42%"
"12.10.2021","141,51","143,23","143,25","141,04","73,04M","-0,91%"
"11.10.2021","142,81","142,27","144,81","141,81","64,45M","-0,06%"
"08.10.2021","142,90","144,03","144,18","142,56","58,77M","-0,27%"
"07.10.2021","143,29","143,06","144,22","142,72","61,73M","0,91%"
"06.10.2021","142,00","139,47","142,15","138,37","83,22M","0,63%"
"05.10.2021","141,11","139,49","142,24","139,36","80,86M","1,42%"
"04.10.2021","139,14","141,76","142,21","138,27","98,32M","-2,46%"
"01.10.2021","142,65","141,90","142,92","139,11","94,64M","0,81%"
"30.09.2021","141,50","143,66","144,38","141,28","89,06M","-0,93%"
"29.09.2021","142,83","142,47","144,45","142,03","74,60M","0,65%"
"28.09.2021","141,91","143,25","144,75","141,69","108,97M","-2,38%"
"27.09.2021","145,37","145,47","145,96","143,82","74,15M","-1,05%"
"24.09.2021","146,92","145,66","147,47","145,56","53,48M","0,06%"
"23.09.2021","146,83","146,65","147,08","145,64","64,84M","0,67%"
"22.09.2021","145,85","144,45","146,43","143,70","76,40M","1,69%"
"21.09.2021","143,43","143,93","144,60","142,78","75,83M","0,34%"
"20.09.2021","142,94","143,80","144,84","141,27","123,48M","-2,14%"
"17.09.2021","146,06","148,82","148,82","145,76","129,87M","-1,83%"
"16.09.2021","148,79","148,44","148,97","147,22","68,03M","-0,16%"
"15.09.2021","149,03","148,56","149,44","146,37","83,28M","0,61%"
"14.09.2021","148,12","150,35","151,07","146,91","109,30M","-0,96%"
"13.09.2021","149,55","150,63","151,42","148,75","102,40M","0,39%"
"10.09.2021","148,97","155,00","155,48","148,70","140,89M","-3,31%"
"09.09.2021","154,07","155,49","156,11","153,95","57,31M","-0,67%"
"08.09.2021","155,11","156,98","157,04","153,97","74,42M","-1,01%"
"07.09.2021","156,69","154,97","157,26","154,39","82,28M","1,55%"
"03.09.2021","154,30","153,76","154,63","153,09","57,87M","0,42%"
"02.09.2021","153,65","153,87","154,72","152,40","71,17M","0,75%"
"01.09.2021","152,51","152,83","154,98","152,34","80,31M","0,45%"
"31.08.2021","151,83","152,66","152,80","151,29","86,45M","-0,84%"
"30.08.2021","153,12","149,00","153,49","148,61","90,96M","3,04%"
"27.08.2021","148,60","147,48","148,75","146,83","55,80M","0,72%"
"26.08.2021","147,54","148,35","149,12","147,51","48,60M","-0,55%"
"25.08.2021","148,36","149,81","150,32","147,80","58,99M","-0,84%"
"24.08.2021","149,62","149,45","150,86","149,15","48,61M","-0,06%"
"23.08.2021","149,71","148,31","150,19","147,89","60,13M","1,03%"
"20.08.2021","148,19","147,44","148,50","146,78","60,55M","1,02%"
"19.08.2021","146,70","145,03","148,00","144,50","86,96M","0,23%"
"18.08.2021","146,36","149,80","150,72","146,15","86,33M","-2,55%"
"17.08.2021","150,19","150,23","151,68","149,09","92,23M","-0,62%"
"16.08.2021","151,12","148,53","151,19","146,47","103,56M","1,35%"
"13.08.2021","149,10","148,97","149,44","148,27","59,38M","0,14%"
"12.08.2021","148,89","146,19","149,05","145,84","73,78M","2,08%"
"11.08.2021","145,86","146,05","146,72","145,53","48,49M","0,18%"
"10.08.2021","145,60","146,44","147,71","145,30","69,02M","-0,34%"
"09.08.2021","146,09","146,20","146,70","145,52","48,91M","-0,03%"
"06.08.2021","146,14","146,35","147,11","145,63","54,13M","-0,63%"
"05.08.2021","147,06","146,98","147,84","146,17","46,40M","0,07%"
"04.08.2021","146,95","147,27","147,79","146,28","56,37M","-0,28%"
"03.08.2021","147,36","145,81","148,04","145,18","64,79M","1,26%"
"02.08.2021","145,52","146,36","146,95","145,25","62,88M","-0,23%"
"30.07.2021","145,86","144,38","146,33","144,11","70,44M","0,15%"
"29.07.2021","145,64","144,69","146,55","144,58","56,70M","0,46%"
"28.07.2021","144,98","144,81","146,97","142,54","118,93M","-1,22%"
"27.07.2021","146,77","149,12","149,21","145,55","104,82M","-1,49%"
"26.07.2021","148,99","148,27","149,83","147,70","72,43M","0,29%"
"23.07.2021","148,56","147,55","148,72","146,92","71,45M","1,20%"
"22.07.2021","146,80","145,94","148,19","145,81","77,34M","0,96%"
"21.07.2021","145,40","145,53","146,13","144,63","74,99M","-0,51%"
"20.07.2021","146,15","143,46","147,10","142,96","96,35M","2,60%"
"19.07.2021","142,45","143,75","144,07","141,67","121,43M","-2,69%"
"16.07.2021","146,39","148,46","149,76","145,88","93,25M","-1,41%"
"15.07.2021","148,48","149,24","150,00","147,09","106,82M","-0,45%"
"14.07.2021","149,15","148,10","149,57","147,68","127,05M","2,41%"
"13.07.2021","145,64","144,03","147,46","143,63","100,83M","0,79%"
"12.07.2021","144,50","146,21","146,32","144,00","76,30M","-0,42%"
"09.07.2021","145,11","142,75","145,65","142,65","99,89M","1,31%"
"08.07.2021","143,24","141,58","144,06","140,66","105,58M","-0,92%"
"07.07.2021","144,57","143,53","144,89","142,66","104,91M","1,80%"
"06.07.2021","142,02","140,07","143,15","140,07","108,18M","1,47%"
"02.07.2021","139,96","137,90","140,00","137,75","78,95M","1,96%"
"01.07.2021","137,27","136,60","137,33","135,76","52,49M","0,23%"
"30.06.2021","136,96","136,17","137,41","135,87","63,26M","0,46%"
"29.06.2021","136,33","134,80","136,49","134,35","64,56M","1,15%"
"28.06.2021","134,78","133,41","135,25","133,35","62,11M","1,25%"
"25.06.2021","133,11","133,46","133,89","132,81","70,78M","-0,22%"
"24.06.2021","133,41","134,45","134,64","132,93","68,71M","-0,22%"
"23.06.2021","133,70","133,77","134,32","133,23","60,21M","-0,21%"
"22.06.2021","133,98","132,13","134,08","131,62","74,78M","1,27%"
"21.06.2021","132,30","130,30","132,41","129,21","79,66M","1,41%"
"18.06.2021","130,46","130,71","131,51","130,24","108,95M","-1,01%"
"17.06.2021","131,79","129,80","132,55","129,65","96,72M","1,26%"
"16.06.2021","130,15","130,37","130,89","128,46","91,82M","0,39%"
"15.06.2021","129,64","129,94","130,60","129,39","62,75M","-0,64%"
"14.06.2021","130,48","127,82","130,54","127,07","96,91M","2,46%"
"11.06.2021","127,35","126,53","127,44","126,10","53,52M","0,98%"
"10.06.2021","126,11","127,02","128,19","125,94","71,19M","-0,80%"
"09.06.2021","127,13","127,21","127,75","126,52","56,88M","0,31%"
"08.06.2021","126,74","126,60","128,46","126,21","74,40M","0,67%"
"07.06.2021","125,90","126,17","126,32","124,83","71,06M","0,01%"
"04.06.2021","125,89","124,07","126,16","123,85","75,17M","1,90%"
"03.06.2021","123,54","124,68","124,85","123,13","76,23M","-1,22%"
"02.06.2021","125,06","124,28","125,24","124,05","59,28M","0,63%"
"01.06.2021","124,28","125,08","125,35","123,94","67,64M","-0,26%"
"28.05.2021","124,61","125,57","125,80","124,55","71,31M","-0,53%"
"27.05.2021","125,28","126,44","127,64","125,08","94,63M","-1,24%"
"26.05.2021","126,85","126,95","127,39","126,42","56,58M","-0,04%"
"25.05.2021","126,90","127,82","128,32","126,32","72,01M","-0,16%"
"24.05.2021","127,10","126,01","127,94","125,94","63,09M","1,33%"
"21.05.2021","125,43","127,82","128,00","125,21","79,30M","-1,48%"
"20.05.2021","127,31","125,23","127,72","125,10","76,86M","2,10%"
"19.05.2021","124,69","123,16","124,92","122,86","92,61M","-0,13%"
"18.05.2021","124,85","126,56","126,99","124,78","63,34M","-1,12%"
"17.05.2021","126,27","126,82","126,93","125,17","74,24M","-0,93%"
"14.05.2021","127,45","126,25","127,89","125,85","81,92M","1,98%"
"13.05.2021","124,97","124,58","126,15","124,26","105,86M","1,79%"
"12.05.2021","122,77","123,40","124,64","122,25","112,17M","-2,49%"
"11.05.2021","125,91","123,50","126,27","122,77","126,14M","-0,74%"
"10.05.2021","126,85","129,41","129,54","126,81","88,07M","-2,58%"
"07.05.2021","130,21","130,85","131,26","129,47","78,97M","0,36%"
"06.05.2021","129,74","127,89","129,75","127,13","78,13M","1,28%"
"05.05.2021","128,10","129,20","130,45","127,97","84,00M","0,20%"
"04.05.2021","127,85","131,19","131,49","126,70","137,56M","-3,54%"
"03.05.2021","132,54","132,04","134,07","131,83","75,14M","0,82%"
"30.04.2021","131,46","131,78","133,56","131,06","109,84M","-1,51%"
"29.04.2021","133,48","136,47","137,07","132,45","151,10M","-0,07%"
"28.04.2021","133,58","134,31","135,02","133,08","107,76M","-0,60%"
"27.04.2021","134,39","135,01","135,41","134,11","66,02M","-0,24%"
"26.04.2021","134,72","134,83","135,06","133,56","66,91M","0,30%"
"23.04.2021","134,32","132,16","135,12","132,16","78,76M","1,80%"
"22.04.2021","131,94","133,04","134,15","131,41","84,57M","-1,17%"
"21.04.2021","133,50","132,36","133,75","131,30","68,85M","0,29%"
"20.04.2021","133,11","135,02","135,53","131,81","94,81M","-1,28%"
"19.04.2021","134,84","133,51","135,47","133,34","94,26M","0,51%"
"16.04.2021","134,16","134,30","134,67","133,28","84,92M","-0,25%"
"15.04.2021","134,50","133,82","135,00","133,64","89,35M","1,87%"
"14.04.2021","132,03","134,94","135,00","131,66","87,22M","-1,79%"
"13.04.2021","134,43","132,44","134,66","131,93","91,27M","2,43%"
"12.04.2021","131,24","132,52","132,85","130,63","91,42M","-1,32%"
"09.04.2021","133,00","129,80","133,04","129,47","106,69M","2,03%"
"08.04.2021","130,36","128,95","130,39","128,52","88,84M","1,92%"
"07.04.2021","127,90","125,83","127,92","125,14","83,47M","1,34%"
"06.04.2021","126,21","126,50","127,13","125,65","80,17M","0,25%"
"05.04.2021","125,90","123,87","126,16","123,07","88,65M","2,36%"
"01.04.2021","123,00","123,66","124,18","122,49","75,09M","0,70%"
"31.03.2021","122,15","121,65","123,52","121,15","118,32M","1,88%"
"30.03.2021","119,90","120,11","120,40","118,86","85,67M","-1,23%"
"29.03.2021","121,39","121,65","122,58","120,73","80,82M","0,15%"
"26.03.2021","121,21","120,35","121,48","118,92","94,07M","0,51%"
"25.03.2021","120,59","119,54","121,66","119,00","98,84M","0,42%"
"24.03.2021","120,09","122,82","122,90","120,06","88,53M","-2,00%"
"23.03.2021","122,54","123,33","124,24","122,14","95,47M","-0,69%"
"22.03.2021","123,39","120,33","123,87","120,26","111,91M","2,83%"
"19.03.2021","119,99","119,90","121,43","119,67","185,55M","-0,45%"
"18.03.2021","120,53","122,88","123,18","120,32","121,47M","-3,39%"
"17.03.2021","124,76","124,05","125,86","122,34","111,93M","-0,65%"
"16.03.2021","125,57","125,70","127,22","124,72","115,23M","1,27%"
"15.03.2021","123,99","121,41","124,00","120,42","92,59M","2,45%"
"12.03.2021","121,03","120,40","121,17","119,16","88,11M","-0,76%"
"11.03.2021","121,96","122,54","123,21","121,26","103,03M","1,65%"
"10.03.2021","119,98","121,69","122,17","119,45","111,94M","-0,91%"
"09.03.2021","121,08","119,03","122,06","118,79","129,53M","4,06%"
"08.03.2021","116,36","120,93","121,00","116,21","154,38M","-4,17%"
"05.03.2021","121,42","120,98","121,94","117,57","153,77M","1,07%"
"04.03.2021","120,13","121,75","123,60","118,62","178,15M","-1,58%"
"03.03.2021","122,06","124,81","125,71","121,84","112,97M","-2,45%"
"02.03.2021","125,12","128,41","128,72","125,01","102,26M","-2,09%"
"01.03.2021","127,79","123,75","127,93","122,79","116,31M","5,39%"
"26.02.2021","121,26","122,59","124,85","121,20","164,56M","0,22%"
"25.02.2021","120,99","124,68","126,46","120,54","148,20M","-3,48%"
"24.02.2021","125,35","124,94","125,56","122,23","111,04M","-0,41%"
"23.02.2021","125,86","123,76","126,71","118,39","158,27M","-0,11%"
"22.02.2021","126,00","128,01","129,72","125,60","103,92M","-2,98%"
"19.02.2021","129,87","130,24","130,71","128,80","87,67M","0,12%"
"18.02.2021","129,71","129,20","130,00","127,41","96,86M","-0,86%"
"17.02.2021","130,84","131,25","132,22","129,47","98,09M","-1,76%"
"16.02.2021","133,19","135,49","136,01","132,79","80,58M","-1,61%"
"12.02.2021","135,37","134,35","135,53","133,69","60,15M","0,18%"
"11.02.2021","135,13","135,90","136,39","133,77","64,28M","-0,19%"
"10.02.2021","135,39","136,48","136,99","134,40","73,05M","-0,46%"
"09.02.2021","136,01","136,62","137,88","135,85","76,77M","-0,66%"
"08.02.2021","136,91","136,03","136,96","134,92","71,30M","0,11%"
"05.02.2021","136,76","137,35","137,42","135,86","75,69M","-0,46%"
"04.02.2021","137,39","136,30","137,40","134,59","84,18M","2,58%"
"03.02.2021","133,94","135,76","135,77","133,61","89,88M","-0,78%"
"02.02.2021","134,99","135,73","136,31","134,61","83,31M","0,63%"
"01.02.2021","134,14","133,75","135,38","130,93","106,24M","1,65%"
"29.01.2021","131,96","135,83","136,74","130,21","177,52M","-3,74%"
"28.01.2021","137,09","139,52","141,99","136,70","142,62M","-3,50%"
"27.01.2021","142,06","143,43","144,30","140,41","140,84M","-0,77%"
"26.01.2021","143,16","143,60","144,30","141,37","98,39M","0,17%"
"25.01.2021","142,92","143,07","145,09","136,54","157,61M","2,77%"
"22.01.2021","139,07","136,28","139,85","135,02","114,46M","1,61%"
"21.01.2021","136,87","133,80","139,67","133,59","120,53M","3,67%"
"20.01.2021","132,03","128,66","132,49","128,55","104,32M","3,29%"
"19.01.2021","127,83","127,78","128,71","126,94","90,76M","0,54%"
"15.01.2021","127,14","128,78","130,22","127,00","111,60M","-1,37%"
"14.01.2021","128,91","130,80","131,00","128,76","90,22M","-1,51%"
"13.01.2021","130,89","128,76","131,45","128,49","88,64M","1,62%"
"12.01.2021","128,80","128,50","129,69","126,86","91,95M","-0,14%"
"11.01.2021","128,98","129,19","130,17","128,50","100,62M","-2,32%"
"08.01.2021","132,05","132,43","132,63","130,23","105,16M","0,86%"
"07.01.2021","130,92","128,36","131,63","127,86","109,58M","3,41%"
"06.01.2021","126,60","127,72","131,05","126,38","155,09M","-3,37%"
"05.01.2021","131,01","128,89","131,74","128,43","97,66M","1,24%"
"04.01.2021","129,41","133,52","133,61","126,76","143,30M","-2,47%"